FID,the_geom,OBJECTID,FNODE_,TNODE_,LPOLY_,RPOLY_,LENGTH,PROVINCE10,PROVINCE_1,Shape_Leng,Source,Major_or_M,Known_or_a,Name,timeperiod,pid,en_name,Lat,Lon,featuretyp,awmc_mod,awmc_impor,awmc_class,creator,notes,timeperi_1
ba_roads_clean.21,"MULTILINESTRING ((29.147979999999734 45.01101000000017, 29.097299999999564 45.01101000000017, 29.047329999999477 45.021720000000585, 28.99165000000005 45.03028000000097, 28.96024000000034 45.036710000000255, 28.940969999999652 45.038850000000934, 28.920980000000895 45.03599000000037, 28.890999999999565 45.038850000000934, 28.866019999999537 45.03170999999941, 28.846030000000553 45.018149999999935, 28.83746000000059 44.99745000000087, 28.81604999999945 44.98103000000083, 28.810340000000053 44.96461000000096, 28.833899999999687 44.9439099999999, 28.839610000000846 44.92178000000064, 28.836750000000507 44.90035999999975, 28.83746000000059 44.891799999999535, 28.857809999999517 44.85752999999943, 28.87209000000081 44.85253999999992, 28.88350999999966 44.83539999999999, 28.8942100000005 44.809709999999654, 28.909209999999746 44.78615000000002, 28.92134000000084 44.76972999999998, 28.894930000000386 44.76259000000039, 28.83995999999945 44.751879999999915, 28.819260000000213 44.747600000000716, 28.79570000000058 44.734749999999735, 28.784279999999967 44.72403999999909, 28.779290000000458 44.71119999999968, 28.765009999999165 44.703340000000026, 28.74716000000086 44.69692000000032, 28.737880000000587 44.689780000000724, 28.729320000000428 44.67478999999912, 28.720750000000464 44.65979999999945, 28.725029999999663 44.634819999999365, 28.72645999999986 44.61554000000075, 28.702909999999974 44.558429999999134, 28.68219999999934 44.522030000000086, 28.670780000000377 44.48134000000027))",698,0,0,0,0,0,0,0,0.15960395,BAtlas22,0,0,,RL,,,,,,0,0,0,rbelange,,
ba_roads_clean.22,"MULTILINESTRING ((27.963009999999485 41.835660000000644, 27.98416999999972 41.80080000000089, 28.00252999999975 41.76726000000053, 28.022510000000693 41.73906999999963, 28.039259999999558 41.71761999999944, 28.06676999999945 41.68475000000035, 28.088620000000446 41.67761000000064, 28.078879999999117 41.66295999999966, 28.082660000000033 41.633599999999205, 28.10440000000017 41.60902999999962, 28.124799999999595 41.59481000000051, 28.151099999999133 41.570560000000114, 28.175960000000487 41.53924000000006, 28.218300000000454 41.51612000000023, 28.26792000000023 41.49001999999928, 28.33440999999948 41.458119999999326, 28.40957999999955 41.43025999999918, 28.50655999999981 41.39338999999927, 28.59842000000026 41.35958000000028, 28.66374999999971 41.33436000000074, 28.709489999999278 41.31826000000001, 28.766460000000734 41.30460999999923, 28.812149999999747 41.28845999999976, 28.860489999999118 41.26898000000074, 28.89389999999912 41.25894999999946, 28.92880999999943 41.25597000000016, 28.959720000000743 41.24749999999949, 28.994810000000143 41.242770000000746, 29.030080000000453 41.23630000000048, 29.05239000000074 41.242920000000595, 29.070509999999558 41.24579000000085, 29.090140000000247 41.23483999999917, 29.10023000000001 41.226769999999306, 29.097350000000006 41.210940000000846, 29.075800000000527 41.19743000000017, 29.05558999999994 41.17936000000009, 29.0340699999997 41.16583999999966, 29.023979999999938 41.15302999999949, 29.044529999999213 41.13347000000067, 29.055739999999787 41.11505000000034, 29.042999999999665 41.10555999999997, 29.037860000000364 41.089599999999336, 29.03081999999995 41.07004000000052, 29.0298700000003 41.057810000000245, 29.01219999999921 41.05148000000008, 28.998900000000503 41.047169999999824, 28.97725999999966 41.035359999999855))",700,0,0,0,0,0,0,0,1.65754202,BAmap52,1,0,,R,,,,,,0,0,0,,,
ba_roads_clean.23,"MULTILINESTRING ((27.320250000000726 41.84136000000046, 27.318029926806616 41.82930171137667, 27.329920000000186 41.817380000000526, 27.352899999999977 41.80350999999973, 27.374299999999607 41.784270000000106, 27.376759999999194 41.767019999999434, 27.418519999999262 41.73543000000063, 27.467870000000403 41.699199999999166, 27.493790000000445 41.680309999999736, 27.51714999999973 41.66294999999991, 27.52670000000046 41.64451000000008, 27.53528 41.63297000000057, 27.566129999999248 41.62840999999929, 27.605700000000127 41.62799000000098, 27.6485200000007 41.6208299999999, 27.681660000000193 41.616410000000656, 27.725389999999607 41.602310000000216, 27.757369999999412 41.5890500000005, 27.78197999999975 41.57870999999972, 27.81394000000006 41.56544000000025, 27.852080000000626 41.540419999999415, 27.883750000000873 41.5114099999991, 27.906890000000203 41.47653999999966, 27.92014999999992 41.44616999999931, 27.934520000000703 41.40717000000046, 27.93655000000041 41.39163999999977, 27.95758000000035 41.37230000000096, 27.984520000000032 41.34294000000051, 27.999990000000366 41.31272999999976, 28.00886999999966 41.29771000000079, 28.018179999999234 41.2792399999999, 28.03641000000067 41.26317000000023, 28.068550000000073 41.246370000000866, 28.108940000000075 41.23712999999964, 28.136360000000423 41.23911000000044, 28.149419999999736 41.24527999999913, 28.164660000000367 41.23418999999922, 28.183810000000506 41.22860000000031, 28.20773999999983 41.221620000000314, 28.228950000000623 41.21790999999939, 28.245370000000662 41.2155999999996, 28.25994000000003 41.20968000000005, 28.2790700000005 41.20406999999983, 28.295910000000788 41.198300000000074, 28.31668000000002 41.19802999999962, 28.3343100000003 41.204490000000135, 28.366719999999987 41.203279999999836, 28.38853999999992 41.194359999999506, 28.408069999999498 41.18527999999981, 28.4319500000002 41.17823999999928, 28.443579999999145 41.17729999999949, 28.46018999999984 41.17323000000039, 28.469530000000248 41.17214000000064, 28.48156999999992 41.16774000000089, 28.491949999999747 41.15802000000082, 28.515600000000745 41.15267999999935, 28.546510000000126 41.1443500000006, 28.572840000000724 41.13571000000053, 28.59358000000077 41.13536999999991, 28.614120000000298 41.13675999999947, 28.640649999999482 41.126369999999895, 28.655350000000908 41.118660000000034, 28.68613999999991 41.091150000000255, 28.702230000000895 41.07135999999991, 28.721460000000718 41.06394999999986, 28.7380200000008 41.059830000000204, 28.758140000000026 41.064630000000875, 28.795990000000586 41.05494999999985, 28.82680000000073 41.04652999999968, 28.85532000000063 41.037959999999714, 28.881550000000175 41.029230000000155, 28.9075799999992 41.02222000000086, 28.956200000000536 41.018379999999524))",701,0,0,0,0,0,0,0,1.97906103,BAmap52,0,0,,RL,,,,,,0,0,0,rbelange,,
ba_roads_clean.24,"MULTILINESTRING ((27.064689999999246 40.977750000000015, 27.06948999999986 40.992089999999735, 27.071509999999762 41.00967999999921, 27.08263000000079 41.02803999999924))",703,0,0,0,0,0,0,0,0.05429258,BAmap22,0,0,,R,,,,,,0,0,0,rbelange,,
ba_roads_clean.59,"MULTILINESTRING ((13.757410000000164 42.21867999999995, 13.67381000000023 42.27092000000084, 13.64839000000029 42.29183000000012, 13.448490000000675 42.333230000000185, 13.336359999999331 42.36707999999999, 13.300629999999728 42.36912999999913, 13.283040000000256 42.35642999999982, 13.263569999999163 42.3496099999993, 13.244370000000345 42.3469299999997, 13.237510000000839 42.344670000000406, 13.229530000000523 42.34244000000035, 13.20853999999963 42.34729999999945, 13.195620000000417 42.35603000000083, 13.177009999999427 42.363289999999324))",1205,0,0,0,0,0,0,0,0.62288791,BAMap42,1,0,Via Claudia Nova,R,,,,,,0,0,0,,,
ba_roads_clean.25,"MULTILINESTRING ((29.026280000000042 40.997660000000906, 29.032149999999206 40.991190000000586, 29.045690000000945 40.985210000000734, 29.059429999999338 40.97729000000072, 29.08266000000009 40.96507999999994, 29.105349999999817 40.95772000000045, 29.118010000000197 40.94777000000073, 29.128419999999096 40.934750000000406, 29.137029999999868 40.92649999999958, 29.14564000000064 40.91825000000068, 29.16180999999972 40.91144999999955, 29.188500000000204 40.9023600000001, 29.200210000000993 40.90113000000031, 29.217640000000756 40.89438999999953, 29.234870000000342 40.889590000000794, 29.246769999999742 40.88640999999916, 29.26675000000074 40.87982000000011, 29.275429999999687 40.87059000000045, 29.29953000000029 40.86131999999992, 29.316940000000727 40.85455999999982, 29.332089999999937 40.84474000000051, 29.341060000000653 40.83259999999967, 29.346970000000624 40.825150000000576, 29.355830000000424 40.813980000000754, 29.37204000000031 40.806169999999895, 29.399530000000595 40.80098000000004, 29.432310000000143 40.79414000000003, 29.464790000000107 40.79019999999946, 29.504619999999818 40.789600000000064, 29.539539999999818 40.7867499999993, 29.575440000000526 40.786869999999965, 29.60851000000008 40.78974000000028, 29.641579999999635 40.792600000000675, 29.677579999999693 40.79170999999951, 29.71150999999918 40.78581999999926, 29.75434999999925 40.78040999999945, 29.793079999999577 40.77767999999935, 29.823060000000737 40.77251000000075, 29.85540000000043 40.76939999999922, 29.878450000000157 40.76967999999948, 29.925255466074134 40.76662394018712))",705,0,0,0,0,0,0,0,1.79439898,BAmap52,1,0,,RL,,,,,,0,0,0,rbelange,,
ba_roads_clean.26,"MULTILINESTRING ((29.026280000000042 40.997660000000906, 29.02659999999935 41.006460000000516, 29.02073999999999 41.024639999999636, 29.030460000000062 41.02930999999984, 29.04644999999988 41.039570000000936, 29.056469999999536 41.04853000000014, 29.06041999999985 41.05710999999985, 29.065490000000864 41.06667999999996, 29.071770000000527 41.07632999999993, 29.07785999999942 41.08782000000059, 29.08050000000003 41.09723999999915, 29.08942000000036 41.10519999999997, 29.100780000000782 41.11332000000033, 29.105760000000373 41.12380999999914, 29.103549999999927 41.13292999999982, 29.09392999999909 41.14251999999948, 29.087349999999788 41.1467300000005, 29.08493000000101 41.15769, 29.087970000000496 41.16344000000038, 29.098229999999603 41.17056000000048, 29.10970000000094 41.1777500000008, 29.116599999999494 41.18188999999984, 29.127160000000003 41.18624000000091, 29.13133000000022 41.19297999999992, 29.135309999999663 41.20155999999963, 29.14679000000075 41.20874999999984, 29.159890000000928 41.21234000000004, 29.171770000000834 41.21584000000081, 29.191269999999406 41.21703999999954, 29.20598000000075 41.217010000000414, 29.22212000000036 41.2152200000001, 29.22874000000047 41.22210000000092, 29.23706999999922 41.22445999999957, 29.254030000000057 41.22640999999942, 29.27524000000085 41.22306000000026, 29.299360000000945 41.2152499999994, 29.31791999999956 41.213589999999385, 29.334240000000193 41.20993000000101, 29.36021000000079 41.20778000000075, 29.381499999999505 41.20348000000024, 29.407549999999958 41.20039000000003, 29.475309999999922 41.18491999999969, 29.510529999999562 41.17585999999932, 29.55155000000019 41.169889999999214, 29.588820000000908 41.164619999999616, 29.61054999999942 41.16770999999983, 29.618619999999396 41.17279000000059, 29.621730000000753 41.17851999999954, 29.63491000000073 41.16908999999947, 29.653720000000305 41.16459000000032, 29.692279999999357 41.158429999999555, 29.70482000000095 41.15543000000076, 29.72839999999991 41.15212000000065, 29.748830000000453 41.15602000000035, 29.760650000000226 41.16037999999946, 29.774929999999586 41.1519100000005, 29.79598000000078 41.14936999999924, 29.806430000000546 41.142540000000736, 29.83287000000024 41.134729999999706, 29.85990999999933 41.13342000000023, 29.864349999999888 41.138290000000836, 29.885389999999575 41.135730000000024, 29.90590999999955 41.13868000000008, 29.934339999999793 41.13558000000023, 29.960080000000744 41.135099999999625, 30.011810000000025 41.13134999999966, 30.034429999999702 41.13809000000043, 30.054000000000144 41.13818999999967, 30.078519999999116 41.137609999999825, 30.104090000000724 41.13892999999928, 30.12478999999996 41.139999999999475, 30.15539999999976 41.13971999999927, 30.17382999999984 41.13881000000032, 30.196640000000116 41.14365999999984, 30.209629999999493 41.148939999999186, 30.233099999999524 41.16029999999961, 30.247970000000464 41.17214000000064, 30.260169999999675 41.1866200000004, 30.273010000000852 41.19373000000087, 30.28731999999951 41.198140000000535, 30.31193999999965 41.196589999999674, 30.332010000000025 41.191100000000006, 30.33950615351256 41.18772544292068))",707,0,0,0,0,0,0,0,1.89374885,BAmap52,0,0,,RL,,,,,,0,0,0,rbelange,,
ba_roads_clean.27,"MULTILINESTRING ((29.618619999999396 41.17279000000059, 29.629820000000223 41.15862000000021, 29.64160000000095 41.15096000000091, 29.65243000000015 41.14046000000059, 29.66064000000017 41.131670000000724, 29.667040000000327 41.11630999999943, 29.668219999999565 41.104339999999866, 29.66817000000094 41.092319999999745, 29.67741000000018 41.08542999999912, 29.68849000000057 41.07217999999921, 29.695550000000424 41.06240000000071, 29.696630000000482 41.05135999999942, 29.692849999999453 41.04004999999961, 29.693750000000364 41.03084999999919, 29.695009999999456 41.01797000000073, 29.693740000000616 41.00588000000067, 29.697519999999827 40.9922200000002, 29.708309999999983 40.98171999999988, 29.7141400000001 40.971879999999146, 29.7230299999992 40.95572999999973, 29.73590999999942 40.93610000000092, 29.74694000000096 40.922850000000835, 29.761759999999526 40.92088999999942, 29.781150000000707 40.92196999999942, 29.79477000000054 40.90699999999924, 29.80690999999939 40.894730000000095, 29.82128999999992 40.88442000000043, 29.836699999999894 40.876019999999755, 29.85453000000058 40.86774999999943, 29.87840999999935 40.85980000000029, 29.903669999999636 40.85008000000022, 29.92503000000039 40.84290999999939, 29.939290000000256 40.83351000000039, 29.94101000000046 40.82805999999994, 29.93900000000042 40.81039000000055, 29.930249999999432 40.78681999999941, 29.925255466074134 40.76662394018712))",708,0,0,0,0,0,0,0,0.58050159,BAmap52,0,0,,RL,,,,,,0,0,0,rbelange,,
ba_roads_clean.28,"MULTILINESTRING ((-3.8864099999991595 51.94835000000057, -3.8528600000008737 51.94122000000061, -3.817880000000514 51.936219999999594, -3.7679100000004837 51.92266000000018, -3.7079499999999825 51.9098099999992, -3.6872500000008586 51.906950000000506, -3.660120000000461 51.9098099999992, -3.6222899999993388 51.926219999999375, -3.601590000000215 51.93549999999959, -3.5894499999994878 51.93549999999959, -3.549479999999676 51.931220000000394, -3.5080699999998615 51.94050000000061, -3.4659599999995407 51.95263999999952, -3.449899999999616 51.95478000000003, -3.438480000000709 51.95263999999952, -3.404210000000603 51.95692000000054, -3.3792300000004616 51.95263999999952, -3.344250000000102 51.9333600000009, -3.2857100000001083 51.89338999999927, -3.260729999999967 51.891960000000836, -3.2129000000004453 51.89125000000058, -3.182919999999285 51.884110000000874, -3.146520000000237 51.87054999999964, -3.105470000000423 51.851269999999204, -3.0262299999994866 51.829139999999825, -3.0190999999995256 51.824860000000626))",1952,0,0,0,0,0,0,0,0.91041695,BAtlas_8,0,0,,R,,,,,,0,0,0,,,
ba_roads_clean.29,"MULTILINESTRING ((-2.652739552693896 52.07987566264481, -2.618350000000646 52.08256000000074, -2.58907999999974 52.08683999999994, -2.566240000000107 52.08683999999994, -2.5512500000004366 52.081130000000485, -2.5069899999998597 52.03972000000067, -2.469150000000809 51.99761000000035, -2.4448799999991024 51.97690999999941, -2.4148999999997613 51.961919999999736, -2.399910000000091 51.946930000000066, -2.344230000000607 51.919089999999414))",1955,0,0,0,0,0,0,0,0.52721389,BAtlas_8,1,1,,R,,,,,,0,0,0,,,
ba_roads_clean.30,"MULTILINESTRING ((-2.264979999999923 51.86766999999969, -2.2507000000004496 51.88551999999987, -2.215009999999836 51.911930000000325, -2.1664700000000607 51.95190000000008, -2.1593300000002955 51.96760999999981, -2.1539799999991374 52.0011599999998, -2.1589700000003518 52.02043000000049, -2.180389999999477 52.043270000000234, -2.1925200000004565 52.07825000000042, -2.198229999999967 52.105380000000935, -2.2125099999993267 52.15392000000065, -2.2146499999998923 52.1767600000004, -2.2239300000001094 52.20459999999923, -2.2053699999996184 52.22816000000063, -2.188239999999496 52.2445800000005, -2.142550000000483 52.28384000000011, -2.114709999999775 52.31953000000061, -2.0875899999991248 52.360930000000735, -2.0611800000005474 52.379489999999294, -1.9619500000007406 52.438739999999655, -1.914839999999458 52.4644399999998, -1.8964104250948708 52.49849426185841, -1.8927100000000792 52.50512999999955, -1.878790000000663 52.54296000000079, -1.8473799999991911 52.5879299999998, -1.8302500000008877 52.6200599999994, -1.8275384945919768 52.63452980923444, -1.8259699999998134 52.642900000000736))",1956,0,0,0,0,0,0,0,1.78562681,BAtlas_8,1,,,R,,,,,,0,0,0,rbelange,,
ba_roads_clean.31,"MULTILINESTRING ((-1.4872899999990636 52.93323000000055, -1.5358400000004622 52.94085000000092, -1.5886599999993791 52.94275000000022, -1.6771800000005328 52.95083999999957, -1.7164400000001478 52.955120000000534, -1.787819999999499 52.959880000000396, -1.8106599999991317 52.964159999999595, -1.8149499999998966 52.96845000000036, -1.819229999999095 52.974630000000616, -1.8249400000003675 52.97510999999952, -1.8511099999996077 52.96845000000036, -1.8853799999997136 52.96987000000081, -1.9110799999998562 52.97321000000022, -2.0007800000003044 52.978440000000774, -2.1582999999990875 53.03698000000077, -2.1742400000002817 53.04696999999942, -2.257050000000163 53.09028000000035, -2.3279600000004734 53.11835000000059, -2.3788800000002084 53.14452999999958, -2.45692000000048 53.195920000000115, -2.4545500000003813 53.26492999999937))",1956,0,0,0,0,0,0,0,1.78562681,BAtlas_8,1,,,R,,,,,,0,0,0,rbelange,,
ba_roads_clean.32,"MULTILINESTRING ((-1.8901899999999614 51.729569999999626, -1.8461700000005976 51.82891999999998, -1.8116599999993923 51.86461000000048, -1.777774088109311 51.88583931445777, -1.7642199999991135 51.89336999999978, -1.7827799999994909 51.94975999999957, -1.7949100000005274 51.96975000000032, -1.8320299999995768 52.036140000000216, -1.8363200000003417 52.069690000000264, -1.8277500000003783 52.0875300000007, -1.8277500000003783 52.0975299999991, -1.8377400000008492 52.119660000000295, -1.8541600000007747 52.16177000000073, -1.8605900000001725 52.17533000000003, -1.884860000000117 52.22458999999981, -1.8884300000008807 52.24028999999973, -1.9269700000004377 52.34237000000036, -1.9305399999993256 52.36592999999999, -1.9284000000006927 52.40375999999924, -1.914839999999458 52.4644399999998))",1956,0,0,0,0,0,0,0,1.78562681,BAtlas_8,1,,,R,,,,,,0,0,0,rbelange,,
ba_roads_clean.33,"MULTILINESTRING ((-2.1175700000003417 52.597209999999905, -2.158260000000155 52.677159999999276, -2.1732499999998254 52.642180000000735, -2.1818100000000413 52.61933999999928, -2.1910900000002584 52.58578999999918, -2.198229999999967 52.56580000000031, -2.2110799999991286 52.507980000000316))",1957,0,0,0,0,0,0,0,0.26742411,BAtlas_8,0,1,,R,,,,,,0,0,0,,,
ba_roads_clean.34,"MULTILINESTRING ((-1.4872899999990636 52.93323000000055, -1.465249999999287 52.93036000000029, -1.4069600000002538 52.914890000000014, -1.3456800000003568 52.896450000000186, -1.298689999999624 52.88039000000026))",1961,0,0,0,0,0,0,0,0.19617172,BAtlas_8,0,1,,R,,,,,,0,0,0,,,
ba_roads_clean.35,"MULTILINESTRING ((-1.4935700000005454 52.56094999999914, -1.4519299999992654 52.57761000000028, -1.3745899999994435 52.59009999999944, -1.353769999999713 52.5912900000003, -1.29845000000023 52.60377999999946, -1.268710000000283 52.61448999999993, -1.1961300000002666 52.64126000000033, -1.173530000000028 52.65077000000019, -1.161630000000514 52.64957999999933, -1.1342700000004697 52.64542000000074))",1962,0,0,0,0,0,0,0,0.37387996,BAtlas_8,0,1,,R,,,,,,0,0,0,,,
ba_roads_clean.36,"MULTILINESTRING ((-1.3966899999995803 51.630849999999555, -1.370279999999184 51.675820000000385, -1.3417300000000978 51.6893799999998, -1.3217399999994086 51.70152000000053, -1.3153199999997014 51.70937000000049))",1963,0,0,0,0,0,0,0,0.11728673,BAtlas_8,0,1,,R,,,,,,0,0,0,,,
ba_roads_clean.37,"MULTILINESTRING ((-1.1654099999996106 51.5202000000009, -1.1682700000000636 51.58302000000015, -1.1418499999999767 51.6244200000001, -1.141139999999666 51.633700000000374, -1.151130000000137 51.64084000000014, -1.1732599999995728 51.6508400000003, -1.1775500000003376 51.67511000000019, -1.181829999999536 51.7158, -1.1953900000007138 51.76648000000023, -1.185400000000243 51.79502999999937, -1.1661199999998075 51.825010000000475, -1.1632699999991019 51.842140000000654, -1.1646999999993 51.86997999999949, -1.1661199999998075 51.88711999999941))",1964,0,0,0,0,0,0,0,0.71589907,BAtlas_8,1,1,,R,,,,,,0,0,0,,,
ba_roads_clean.38,"MULTILINESTRING ((0.7722400000002381 52.753240000000005, 0.7594000000008236 52.71611999999914, 0.7465499999998428 52.68685000000005, 0.7344099999991158 52.66258000000016, 0.7222799999999552 52.64544999999998))",1966,0,0,0,0,0,0,0,0.11937123,BAtlas_8,0,1,,R,,,,,,0,0,0,,,
ba_roads_clean.39,"MULTILINESTRING ((-2.3706199999996898 51.39510999999942, -2.3582900000001246 51.38213999999971, -2.334740000000238 51.348579999999856, -2.322599999999511 51.32717000000048))",1967,0,0,0,0,0,0,0,0.08461594,BAtlas_8,0,1,,R,,,,,,0,0,0,,,
ba_roads_clean.40,"MULTILINESTRING ((0.1725999999999317 48.61001000000033, 0.1761999999999375 48.62701000000021, 0.1976200000008248 48.67340999999942, 0.2225999999991473 48.70838999999984, 0.2490099999995437 48.764779999999575, 0.2661399999997229 48.79690999999917, 0.2925599999999235 48.83617000000055, 0.2948699999997189 48.85306999999926, 0.3105699999997 48.87019999999944, 0.3362699999998426 48.91018000000071, 0.3526899999997113 48.943020000000615, 0.3591099999994185 48.96442999999999, 0.3741000000010217 48.990130000000136, 0.3826700000009851 49.007260000000315, 0.3983700000007957 49.035819999999205, 0.4197899999999208 49.08293000000049, 0.4333499999993933 49.10505999999992, 0.4426299999996672 49.12290000000041, 0.4562000000005355 49.14359999999948, 0.4661899999993011 49.16858999999931, 0.4797500000003652 49.19000000000062, 0.4983100000009131 49.22570000000093, 0.5161599999992177 49.262099999999975, 0.5311500000008209 49.30707000000075, 0.5240099999992935 49.357760000000894))",1969,0,0,0,0,0,0,0,0.56552124,BAtlas_11,0,1,,RL,,,,,,0,0,0,rbelange,,
