ArachneEntityID,Gazetteerid
1076791,2072776
1076792,2072776
1076805,2180646
1076812,2093799
1076813,2323295
1076815,2093799
1076820,2093799
1076827,2323295
1076828,2097009
1076829,2323295
1076830,2323295
1076847,2323295
1076857,2323295
1076865,2323295
1076875,2323295
1076876,2323295
1076877,2345168
1076878,2345168
1076901,2323295
1076902,2094287
1076905,2180646
1076909,2118422
1076914,2323295
1076916,2180647
1076922,2323295
1076924,2323295
1076926,2323295
1076935,2180646
1076936,2180646
1076941,2323295
1076943,2097009
1076953,2323295
1076965,2323295
1076979,2180646
1076980,2107715
1076982,2180645
1076986,2180646
1076998,2310176
1077000,2180646
1077005,2180646
1077007,2180646
1077009,2107715
1077015,2323295
1077016,2180646
1077019,2180646
1077020,2095006
1077022,2107715
1077023,2107715
1077024,2107715
1077025,2180646
1077030,2180646
1077035,2323295
1077049,2180646
1077053,2107715
1077056,2323295
1077057,2323295
1077060,2323295
1077062,2107715
1077080,2094986
1077086,2180614
1077097,2095006
1077109,2180646
1077116,2072756
1077128,2323295
1077146,2323295
1077154,2097009
1077155,2097009
1077157,2097009
1077161,2180645
1077171,2180646
1077174,2180646
1077175,2097009
1077179,2072776
1077193,2345168
1077203,2180646
1077204,2111666
1077212,2095018
1077244,2098991
1077259,2095106
1077262,2095106
1077291,2323295
1077292,2094986
1077312,2323295
1077321,2323295
1077327,2323295
1077332,2323295
1077338,2323295
1077342,2323295
1077343,2095018
1077351,2323295
1077353,2323295
1077358,2098947
1077360,2180646
1077361,2323295
1077362,2345168
1077363,2094986
1077364,2101545
1077365,2323295
1077366,2180646
1077382,2095018
1077384,2095018
1077416,2096669
1077423,2072756
1077427,2180646
1077429,2089219
1077466,2323295
1077469,2323295
1077473,2180645
1077509,2180645
1077511,2180645
1077542,2180522
1077604,NULL
1077695,2359903
1077823,NULL
1077857,NULL
1077906,2323295
1077907,2323295
1077927,NULL
1077955,2180646
1077964,2323295
1077970,2323295
1077988,2072776
1078024,2323295
1078025,2323295
1078026,2323295
1078031,2323295
1078038,2323295
1078039,2345168
1078042,2095014
1078061,2042664
1078062,2042664
1078063,2042664
1078066,2042664
1078072,2042664
1078074,2042664
1078082,2042664
1078083,2042664
1078094,2042664
1078095,2070134
1078109,2095777
1078110,2095777
1078113,2095777
1078114,2095777
1078115,2095777
1078116,2095777
1078142,2070375
1078143,2070375
1078144,2070375
1078145,2347928
1078153,2347928
1078159,2070375
1078161,2070375
1078164,2070375
1078166,2070375
1078184,2116326
1078211,2359920
1078218,2118415
1078225,2282606
1078299,2180646
1078314,2116326
1078320,2338677
1078324,2070134
1078331,2323295
1078337,2106218
1078357,2096579
1078361,2324491
1078362,2324491
1078384,2345156
1078386,2178779
1078388,2345156
1078389,2345156
1078394,2178784
1078403,2345156
1078418,2345156
1078422,2178782
1078423,2178782
1078431,2178784
1078438,2345156
1078445,2345156
1078448,2114090
1078452,2338558
1078480,2108946
1078484,2108946
1078485,2108946
1078573,2097009
1078579,2097009
1078586,2097009
1078597,2097009
1078598,2097009
1078599,2097009
1078600,2097009
1078601,2105109
1078602,2105113
1078610,2077608
1078612,2077133
1078617,2113669
1078622,2113669
1078624,NULL
1078625,2052651
1078626,2052651
1078627,2052651
1078628,2052651
1078632,2052651
1078634,2052651
1078639,2052651
1078641,2052651
1078642,2052651
1078643,2052651
1078644,2052651
1078645,2113669
1078646,2113669
1078647,2113669
1078649,2113669
1078660,2052651
1078662,2052651
1078664,2052651
1078670,2052651
1078673,2052651
1078674,2113669
1078676,2113669
1078680,2113669
1078681,2113669
1078682,2052651
1078701,2052651
1078702,2052651
1078753,2090807
1078782,2090799
1078785,2042661
1078801,2090807
1078807,2090783
1078808,2090783
1078812,2090799
1078819,2090783
1078821,2090799
1078830,2090807
1078831,2090799
1078832,2090799
1078853,2104069
1078854,2104069
1078868,2042743
1078869,2042743
1078896,2042743
1078899,2042743
1078900,2104069
1078920,2097292
1078921,2097292
1078934,2104069
1078946,2097292
1078969,2042783
1078970,2120377
1078971,2101183
1078973,2042773
1079055,2338558
1079074,2287728
1079080,2347928
1079097,2180646
1079098,2180646
1079100,2180646
1079101,2180646
1079102,2180646
1079103,2180646
1079151,2097009
1079158,2097009
1079159,2323295
1079164,2345168
1079171,2323295
1079210,2323295
1079214,2323295
1079225,2323295
1079234,2323295
1079235,2323295
1079236,2323295
1079237,2323295
1079241,2323295
1079257,2359953
1079261,2094814
1079268,2178797
1079275,2338558
1079276,2072776
1079277,2072776
1079279,2323295
1079297,2097009
1079298,2097009
1079301,2323295
1079305,2094698
1079306,2094698
1079307,2094698
1079308,2094698
1079309,2094698
1079310,2094698
1079311,2094698
1079312,2094698
1079313,2094698
1079314,2094698
1079315,2094698
1079316,2094698
1079317,2094698
1079318,2094698
1079319,2094698
1079320,2094698
1079321,2094698
1079322,2094698
1079323,2094698
1079324,2094698
1079325,2180646
1079334,2110630
1079349,2089344
1079359,2180646
1079362,2359949
1079384,2180646
1079423,2094882
1079425,2094882
1079455,2323295
1079456,2323295
1079457,2323295
1079458,2323295
1079460,2323295
1079486,2097009
1079488,2180646
1079496,2097009
1079501,2323295
1079503,2180646
1079508,2323295
1079513,2180639
1079559,2180646
1079562,2323295
1079578,2094099
1079582,2180913
1079606,2098991
1079609,2072886
1079611,2097009
1079626,2097009
1079627,2097009
1079660,2180646
1079669,2323295
1079670,2323295
1079731,2180646
1079747,2323295
1079795,2359950
1079796,2359950
1079802,2323295
1079806,2323295
1079809,2180646
1079811,2323295
1079834,2323295
1079836,2180646
1079840,2180646
1079841,2180646
1079849,2323295
1079860,2359949
1079863,2180646
1079864,2180646
1079865,2180646
1079866,2180646
1079879,2359950
1079883,2359950
1079891,2180646
1079892,2180646
1079905,2180646
1079909,2323295
1079950,2180646
1079953,2180646
1079961,2323295
1079976,2180646
1080043,2180646
1080044,2118422
1080058,2072756
1080065,2180646
1080072,2180646
1080073,2180646
1080085,2323295
1080093,2323295
1080094,2323295
1080095,2323295
1080103,2180646
1080104,2180646
1080105,2180646
1080106,2180646
1080107,2323295
1080110,2180646
1080112,2180646
1080114,2323295
1080115,2323295
1080126,2323295
1080135,2097009
1080218,2323295
1080278,2097009
1080282,2097009
1080288,2097009
1080289,2097009
1080290,2097009
1080303,2359953
1080312,2338562
1080328,2114090
1080422,2323295
1080469,2323295
1080470,2098991
1080505,2180634
1080604,2097009
1080658,2323295
1080659,2323295
1080665,2323295
1080676,2323295
1080755,2072714
1080759,2323295
1080760,2323295
1080765,2323295
1080771,2180646
1080783,2323295
1080786,2323295
1080790,2098991
1080794,2093835
1080815,2072776
1080823,2359953
1080824,2323295
1080838,2359953
1080842,2359953
1080851,2118422
1080860,2359953
1080862,2097009
1080909,2180646
1080910,2180646
1080920,2094986
1080923,2094986
1080928,2094986
1080930,2104909
1080931,2104909
1080945,2180646
1080962,2180646
1080964,2180646
1080969,2359950
1080975,2180646
1080996,2180522
1080998,2359950
1081000,2359950
1081001,2359950
1081007,2180646
1081011,2180646
1081014,2359950
1081015,2180646
1081028,2180646
1081035,2180646
1081047,2180646
1081048,2180646
1081060,2180646
1081061,2180646
1081082,2323295
1081083,2359950
1081086,2180646
1081095,2180522
1081131,2180646
1081143,2180646
1081152,2323295
1081166,2323295
1081178,2094882
1081179,2094882
1081189,2180646
1081196,2180522
1081213,2180646
1081214,2180646
1081215,2180646
1081216,2180646
1081218,2180646
1081219,2180646
1081223,2180646
1081233,2180646
1081237,2180646
1081238,2180646
1081242,2180646
1081243,2180646
1081249,2098991
1081278,2345168
1081282,2180646
1081285,2180646
1081286,2180646
1081287,2180646
1081288,2180646
1081289,2180646
1081290,2180646
1081291,2180646
1081293,2180646
1081294,2180646
1081295,2180646
1081297,2180646
1081299,2180646
1081300,2180646
1081314,2180646
1081315,2180646
1081316,2180646
1081317,2180646
1081319,2180646
1081320,2180646
1081321,2180646
1081322,2180646
1081323,2180646
1081324,2180646
1081325,2180646
1081326,2180646
1081329,2180646
1081334,2180646
1081365,2180646
1081366,2180646
1081390,2180646
1081458,2180646
1081467,2180646
1081468,2180646
1081474,2180646
1081487,2180646
1081493,2180646
1081496,2180646
1081497,2180646
1081547,2323295
1081608,2180646
1081618,2180646
1081624,2097009
1081683,2180646
1081696,2180646
1081721,2299103
1081722,2299103
1081723,2299103
1081730,2098823
1081749,2180646
1081758,2323295
1081759,2323295
1081772,2323295
1081792,2042806
1081832,2323295
1081988,2070375
1082001,2070134
1082002,2070134
1082022,2320170
1082039,2323295
1082064,2178814
1082111,2118415
1082151,2097009
1082160,2287728
1082162,2287728
1082196,2287728
1082199,2287728
1082214,2053934
1082215,2053934
1082216,2053934
1082228,2287728
1082229,2287728
1082231,2287728
1082232,2287728
1082249,2320170
1082271,2287728
1082285,2283134
1082286,2320170
1082287,2320170
1082309,2287728
1082311,2287728
1082312,2287728
1082313,2287728
1082315,2287728
1082316,2287728
1082336,2287728
1082337,2287728
1082348,2287728
1082383,2287728
1082404,2287728
1082407,2320170
1082428,2287728
1082431,2287728
1082432,2287728
1082482,2320170
1082489,2287728
1082492,2287728
1082504,2070373
1082505,2287728
1082511,2070373
1082540,2287728
1082548,2052457
1082582,2323295
1082647,2180541
1082648,2323295
1082649,2105356
1082652,2053756
1082683,2296338
1082694,2320145
1082696,2320168
1082708,2042806
1082720,2042806
1082735,2042806
1082744,2320168
1082752,2070152
1082753,2097009
1082754,2287728
1082784,2323295
1082804,2283140
1082831,2181121
1082832,2093799
1082834,2338677
1082868,2112771
1082875,2338677
1082876,2338677
1082888,2290404
1082895,2338677
1082903,2180645
1082921,2323295
1082922,2323295
1082934,2323295
1082935,2323295
1082937,2323295
1082955,2323295
1082969,2323295
1082971,2323295
1082977,2323295
1082980,2323295
1082998,2338558
1083042,2323295
1083070,2298524
1083071,2290449
1083080,2299045
1083082,2299045
1083083,2299045
1083084,2282705
1083085,2105657
1083086,2105657
1083087,2282705
1083088,2282705
1083115,2096658
1083120,2323295
1083149,2323295
1083153,2323295
1083159,2070373
1083163,2070373
1083168,2180646
1083185,2102222
1083213,2180653
1083216,2070373
1083238,2042858
1083245,2042858
1083246,2042858
1083253,2323295
1083254,2178775
1083257,2178775
1083258,2323295
1083259,2178775
1083296,2097009
1083310,2323295
1083311,2323295
1083312,2323295
1083313,2323295
1083325,2323295
1083327,2323295
1083369,2052651
1083420,2180646
1083437,2281840
1083439,2281840
1083440,2281840
1083441,2281840
1083442,2281840
1083443,2281840
1083444,2281840
1083445,2338679
1083446,2281840
1083447,2338679
1083450,2281840
1083451,2281840
1083452,2281840
1083453,2281840
1083454,2281840
1083455,2281840
1083456,2281840
1083457,2281840
1083458,2281840
1083459,2281840
1083460,2281840
1083461,2281840
1083462,2281840
1083463,2281840
1083464,2281840
1083471,2281840
1083472,2281840
1083473,2281840
1083474,2281840
1083475,2109132
1083476,2281840
1083477,2281840
1083478,2281840
1083479,2281840
1083480,2281840
1083481,2281840
1083482,2281840
1083483,2281840
1083484,2281840
1083485,2281840
1083486,2281840
1083487,2111216
1083488,2281840
1083489,2281840
1083490,2281840
1083491,2281840
1083492,2281840
1083493,2281840
1083494,2281840
1083496,2281840
1083497,2281840
1083519,2290402
1083520,2290402
1083521,2290402
1083524,2180915
1083525,2180915
1083526,2180915
1083527,2180915
1083528,2180915
1083529,2180915
1083530,2180915
1083532,2180915
1083533,2180915
1083545,2180915
1083546,2180915
1083547,2180915
1083548,2180915
1083549,2180915
1083550,2180915
1083551,2180915
1083638,2180646
1083641,2180646
1083642,2092475
1083644,2180646
1083645,2180646
1083646,2180646
1083650,2180646
1083653,2180646
1083654,2180646
1083655,2180646
1083656,2180646
1083657,2180646
1083658,2180646
1083659,2180646
1083660,2180646
1083661,2180646
1083663,2180646
1083664,2180646
1083666,2180646
1083667,2180646
1083668,2180646
1083669,2180646
1083670,2180646
1083671,2180646
1083672,2180646
1083673,2180646
1083674,2180646
1083675,2180646
1083676,2180646
1083677,2180646
1083679,2180646
1083702,2281803
1083703,2287728
1083706,2097009
1083707,2097009
1083718,2054004
1083772,2323295
1083773,2323295
1083774,2323295
1083782,2299102
1083784,2283242
1083855,2180634
1083885,2070134
1083889,2122361
1083912,2070134
1083913,2070134
1083914,2070134
1083942,2180646
1083949,2337538
1083975,2298524
1083985,2307594
1084001,2180917
1084012,2283140
1084013,2283140
1084077,2180634
1084100,2287742
1084101,2287742
1084104,2287742
1084105,2287742
1084106,2287742
1084107,2287742
1084109,2287742
1084110,2287742
1084111,2287742
1084121,2287742
1084122,2287742
1084127,2287742
1084133,2287742
1084134,2287742
1084136,2287742
1084137,2287742
1084138,2287742
1084139,2287742
1084140,2287742
1084145,2287742
1084146,2287742
1084147,2287742
1084148,2287742
1084150,2287742
1084151,2287742
1084152,2287742
1084153,2287742
1084154,2287742
1084155,2287742
1084156,2287742
1084157,2287742
1084158,2287742
1084159,2287742
1084161,2287742
1084162,2287742
1084163,2287742
1084164,2287742
1084165,2287742
1084167,2287742
1084168,2287742
1084169,2287742
1084170,2287742
1084174,2287742
1084175,2287742
1084176,2287742
1084177,2287742
1084181,2287742
1084182,2287742
1084183,2287742
1084184,2287742
1084185,2287742
1084186,2287742
1084187,2287742
1084188,2287742
1084189,2287742
1084324,2283140
1084354,2080762
1084437,2338726
1084458,2307594
1084460,2307594
1084465,2307594
1084477,2280298
1084478,2280298
1084479,2280298
1084480,2280298
1084481,2280298
1084482,2280298
1084483,2280298
1084484,2280298
1084485,2280298
1084486,2280298
1084487,2280298
1084488,2280298
1084489,2280298
1084490,2280298
1084501,2072633
1084719,2299102
1084740,2324492
1084743,2338677
1084768,2326747
1084769,2326747
1084849,2093174
1084850,2093174
1084851,2093174
1084852,2093174
1084853,2093174
1084854,2093174
1084855,2093174
1084856,2093174
1084857,2093174
1084858,2093174
1084859,2093174
1084860,2093174
1084917,2285700
1084918,2285700
1085022,2338677
1085057,2079583
1085058,2079583
1085126,2097009
1085136,2116326
1085147,2042649
1085149,2097292
1085152,2347928
1085153,2281803
1085161,2180646
1085169,2307623
1085170,2347928
1085179,2178797
1085180,2298653
1085184,2096658
1085196,2338558
1085203,2042706
1085212,2093507
1085254,2320170
1085264,2072886
1085268,2042806
1085269,2042806
1085275,2118422
1085282,2400626
1085298,2283140
1085329,2042806
1085437,2323295
1085440,2323295
1085441,2323295
1085442,2323295
1085443,2323295
1085444,2323295
1085446,2323295
1085463,2072776
1085570,2122361
1085572,2118422
1085577,2095006
1085582,2323295
1085591,2072776
1085592,2072776
1085594,2118422
1085600,2323295
1085605,2323295
1085618,2118422
1085623,2323295
1085624,2323295
1085627,2323295
1085642,2072776
1085644,2118422
1085646,2323295
1085684,2323295
1085690,2323295
1085692,2072776
1085695,2323295
1085709,2323295
1085711,2093747
1085716,2323295
1085725,2095018
1085736,2323295
1085743,2066113
1085752,2066113
1085772,2066113
1085779,2066113
1085780,2066113
1085781,2066113
1085846,2323295
1085848,2323295
1085854,2323295
1085862,2119806
1085883,2323295
1085898,2323295
1085906,2180645
1085914,2097009
1085915,2097009
1085917,2107715
1085946,2095006
1085949,NULL
1085957,2323295
1085994,2323295
1086009,2323295
1086013,2345168
1086014,2098983
1086018,2180646
1086036,2323295
1086040,2323295
1086044,2094986
1086050,2359903
1086077,2093879
1086127,2345168
1086134,2108853
1086281,2323295
1086318,2108853
1086371,2323295
1086391,2072685
1086410,2345168
1086411,2180646
1086414,2180646
1086430,2180634
1086556,2180655
1086565,2180646
1086571,2108853
1086576,2180646
1086611,2097009
1086674,2072886
1086692,2108853
1086724,2092507
1086725,2092507
1086797,2072886
1086803,2359950
1086804,2359950
1086834,2359950
1086838,2072886
1086888,2323295
1086930,2097009
1086951,2097009
1087002,2093799
1087040,2097009
1087068,2097009
1087078,2097009
1087140,2338558
1087216,2077133
1087222,2323295
1087237,2105833
1087242,2108195
1087263,2091507
1087265,2338563
1087278,2338697
1087284,2338697
1087290,2091507
1087294,2179832
1087295,2079583
1087298,2087471
1087302,2359590
1087305,2338699
1087306,2323295
1087308,2180629
1087313,2180629
1087357,2323295
1087383,2180646
1087405,2097009
1087443,2323295
1087459,NULL
1087466,2323295
1087475,2323295
1087498,2094882
1087499,2094882
1087552,2298653
1087553,2298653
1087575,2298653
1087632,2298653
1087638,2298653
1087639,2298653
1087640,2298653
1087645,2298653
1087646,2298653
1087661,2298653
1087697,2298653
1087710,2359920
1087712,2359920
1087713,2359920
1087714,2359920
1087716,2359920
1087717,2359920
1087720,2359920
1087721,2359920
1087722,2091570
1087723,2359920
1087725,2359920
1087726,2359920
1087729,2359920
1087730,2359920
1087731,2359920
1087733,2359920
1087736,2359920
1087740,2361218
1087743,2359920
1087744,2359920
1087747,2359920
1087748,2359920
1087749,2359920
1087750,2359920
1087757,2359920
1087760,2359920
1087762,2359920
1087768,2359920
1087769,2359920
1087770,2091570
1087799,2320168
1087800,2320168
1087817,2338562
1087832,2129257
1087834,2093883
1087835,2093883
1087836,2093883
1087837,2093883
1087839,2093883
1087840,2093883
1087841,2093883
1087843,2093883
1087844,2093883
1087847,2093887
